class,conversation,augmented_conversation
일반 대화,"어제 랭크전 돌렸어? <LF> 응. 새벽까지 했는데 승률 별로였어. <LF> 어느 티어야? <LF> 골드3인데 플래티넘 가고 싶어. <LF> 요즘 메타 챔프 뭐야? <LF> 정글은 바이, 탑은 오른이 강해. <LF> 팀운은 어땠어? <LF> 탑이 계속 던져서 답답했어. <LF> 듀오 해볼까? 나 서폿 가능해. <LF> 좋지. 오늘 밤 같이 돌리자. <LF> 티어 올릴 땐 멘탈 관리도 중요해. <LF> 요즘 매칭 시스템은 좀 나아졌던데. <LF> 승급전만큼은 제발 운 좋길!","어제 랭크전 돌렸어? <LF> 응. 새벽까지 했는데 승률 백금 별로였어. <LF> 어느 티어야? <LF> 골드3인데 백금 플래티넘 가고 싶어. <LF> 요즘 메타 챔프 뭐야? <LF> 정글은 바이, 탑은 밤사이 오른이 강해. <LF> 팀운은 어땠어? <LF> 탑이 계속 한도 던져서 답답했어. <LF> 듀오 해볼까? 나 서폿 가능해. <LF> 좋지. 오늘 초기 밤 같이 돌리자. <LF> 티어 득 올릴 땐 멘탈 관리도 중요해. <LF> 요즘 매칭 시스템은 불탑 좀 나아졌던데. <LF> 승급전만큼은 제발 불탑 운 좋길!"
일반 대화,어제 사진첩 정리하다가 고딩 시절 사진 봤어. <LF> 오 진짜? 완전 추억이겠다. <LF> 그때 머리 진짜 촌스러웠지. <LF> 교복도 지금 보면 꽤 구렸어. <LF> 그래도 우리 반 분위기 좋았잖아. <LF> 수학쌤이 유난히 엄격했지. <LF> 맞아. 매번 지각 체크하셨지. <LF> 체육 시간만 기다렸던 기억 나. <LF> 그립다. 그때는 걱정도 없었지. <LF> 나중에 친구들 모아서 얘기하자. <LF> 졸업식 날 단체 사진도 아직 가지고 있어. <LF> 그 시절 친구들 얼굴 그립다.,어제 들판 사진첩 정리하다가 고딩 시절 사진 봤어. <LF> 오 진짜? 완전 추억이겠다. <LF> 그때 탄탄 머리 성상 진짜 촌스러웠지. <LF> 교복도 사람 지금 보면 꽤 구렸어. <LF> 그래도 우리 반 분위기 좋았잖아 고개 . <LF> 수학쌤이 유난히 엄격했지. <LF> 맞아. 매번 지각 체크하셨지. <LF> 체육 시간만 기다렸던 기억 나. <LF> 그립다. 그때는 걱정도 없었지. <LF> 나중에 친구들 모아서 얘기하자. 기념  <LF> 졸업식 날 단체 사진도 아직 가지 벗 고 있어. 흙먼지 사람  <LF> 그 시절 친구들 얼굴 그립다.
일반 대화,신용카드 바꾸고 싶어. <LF> 어떤 혜택 중시해? <LF> 영화랑 커피 할인 위주로. <LF> 그럼 A카드 괜찮을걸? <LF> 연회비는 좀 비싸지 않아? <LF> 만 원 초반이면 괜찮은 편이야. <LF> 적립은 잘 돼? <LF> 월 정산 기준으로 자동 캐시백돼. <LF> 실적 조건은 어때? <LF> 전월 30만 원 사용 기준이야. <LF> 정보 고마워. 비교해보고 신청할게. <LF> 혜택보다 내가 실제로 얼마나 쓰는지가 중요하지. <LF> 실사용 기준으로 비교해봐야 해.,신용카드 바꾸고 싶어. <LF> 어떤 혜택 중시해? <LF> 영화랑 커피 할인 위주로. <LF> 그럼 A카드 괜찮을걸? <LF> 연회비는 좀 비싸지 않아 채용 ? <LF> 만 원 초반이면 괜찮은 편이야. <LF> 적립은 조합 잘 돼? <LF> 월 정산 기준으로 자동 캐시 방사 백돼. <LF> 실적 연중 조건은 동그라미 어때? <LF>  은총 전월 30만 원 사용 기준이야. <LF> 정보 고마워. 비교해보고 신청할게. <LF> 혜택보다 내가 실제로 얼마나 동그라미 조합 쓰는지가 중요하지. <LF> 실사용 기준으로 비교해봐야 해.
일반 대화,강아지 건강검진 다녀왔어? <LF> 응. 다행히 큰 문제 없었어. <LF> 몇 살이지 이제? <LF> 이제 다섯 살. 벌써 그렇게 됐어. <LF> 검진 항목 많았어? <LF> 혈액검사랑 X-ray 기본으로 했어. <LF> 병원은 어땠어? <LF> 친절하고 대기시간도 짧았어. <LF> 비용은 좀 나왔겠네. <LF> 그래도 예방 차원에서 필요하지. <LF> 강아지도 건강이 제일이지. <LF> 나중에 치석 제거도 해주려고. <LF> 정기검진이 참 중요하더라.,강아지 건강검진 다녀왔어? <LF> 응. 다행히 큰 문제 없었어. <LF> 몇 살이지 이제? <LF> 이제 일족 다섯 살. 벌써 그렇게 됐어. <LF> 검진 항목 많았어? <LF> 혈액검사랑 X-ray 씨 개 자리 반야 기본으로 했어. <LF> 병원 개 은 어땠어? <LF> 친절하고 대기시간도 짧았어. <LF> 비용은 영리 좀 나왔겠네. <LF>  문답 그래도 예방 차원에서 필요하지. <LF>  건 강아지도 건강이 제일이지. <LF> 나중에 치석 제거도 해주려고. <LF> 정기검진이 참 중요하더라.
일반 대화,편의점 갔다가 신상 과자 봤어? <LF> 초코칩 들어간 감자칩 말하는 거? <LF> 맞아! 궁금해서 사봤어. <LF> 어땠어? 맛 괜찮아? <LF> 달고 짭짤한 게 중독성 있더라. <LF> 칼로리는 높겠네? <LF> 한 봉지 500kcal 넘더라. <LF> 다 먹었어? <LF> 반만 먹고 밀봉했어. 참느라 힘들었어. <LF> 음료랑도 잘 어울릴까? <LF> 콜라랑 찰떡이었어. 위험한 조합이야. <LF> 한정판이라서 금방 품절될 듯. <LF> 편의점 신상 정보는 진짜 빠르다.,편의점 갔다가 신상 과자 봤어? <LF> 초코칩 들어간 감자칩 말하는 거? 위스키  <LF> 맞아! 궁금해서 사봤어. <LF> 어땠어? 맛 괜찮아? <LF> 달고 짭짤한 게 중독성 있더라. <LF> 칼로리는 높겠네? <LF> 한 봉지 500kcal 넘더라. <LF> 다 먹었어? <LF> 반만 먹고 밀봉했어. 반편 참느라 힘들었어 회 . <LF> 음료랑도 잘 어울릴까? <LF> 콜라랑 찰떡이었어. 위험한 조합이야. <LF> 한정판이라서 금방 품절될 듯. <LF> 편의점 열량 신상 정보는 진짜 빠르다.
일반 대화,이번 주말에 등산 갈래? <LF> 좋아. 날씨만 괜찮으면. <LF> 어디로 갈까? <LF> 청계산 가볍게 다녀오자. <LF> 출발은 몇 시쯤? <LF> 아침 7시쯤? 덥기 전에. <LF> 간식은 챙겨야지? <LF> 바나나랑 에너지바 정도? <LF> 하산 후엔 뭐 먹을까? <LF> 칼국수 먹자. 등산 후 국물은 진리야. <LF> 운동도 하고 힐링도 하고 딱이네. <LF> 사진도 많이 찍자. 정상에서 셀카는 필수! <LF> 물 많이 챙기고 준비 단단히 하자.,이번 주말에 등산 갈래? 백금  <LF>  발단 선머리 좋아. 날씨만 괜찮으면. <LF> 어디로 갈까? <LF> 청계산 가볍게 다녀오자 오 . <LF> 출발은 몇 시쯤? <LF> 아침 7시쯤? 덥기 전에. <LF> 간식은 챙겨야지? <LF> 바나나랑 물 에너지바 정도? <LF> 하산 봉 후엔 뭐 먹을까? <LF> 칼국수 먹자. 등산 후 미진 국물은 진리야. <LF> 운동도 하고 힐링도 하고 딱이네. <LF> 사진도 많이 찍자. 정상에서 셀카는 필수! <LF> 물 많이 챙기고 준비 단단히 하자.
일반 대화,오늘 택시 탔는데 기사님이 엄청 말이 많더라. <LF> 무슨 이야기 하셨어? <LF> 요즘 택시 기사들 힘들다면서 하소연하시더라. <LF> 그럴 수도 있겠다. 물가도 올랐고. <LF> 응. 그런데 라디오 꺼달라 하니까 기분 나빠하시더라. <LF> 애매했겠다. 불편하진 않았어? <LF> 조금 어색했어. 그냥 창밖만 봤지. <LF> 택시 탈 때 조용한 분위기 선호하지? <LF> 응. 목적지만 말하고 조용히 가는 게 좋아. <LF> 다음부턴 카카오택시로 요청사항 넣어야겠어.,오늘 택시 탔는데 기사님 정신 소리 이 엄청 말이 많더라. <LF> 무슨 이야기 하셨어 항목 ? <LF> 요즘 택시 기사들 힘들다면서 하소연하시더라 문항 . <LF> 그럴 수도 있겠다. 물가도 올랐고. <LF> 응 전도 . 그런데 라디오 꺼달라 하니까 기분 나빠하시더라. <LF> 애매했겠다. 불편하진 않았어? <LF> 조금 어색했어. 그냥 기술자 창밖만 봤지. <LF> 택시 탈 엄니 때 조용한 분위기 선호하지? <LF> 응. 목적지만 말하고 조용히 대사 가는 게 좋아. <LF> 다음부턴 카카오택시로 요청사항 넣어야겠어.
일반 대화,우리 집 강아지 병원 다녀왔어. <LF> 무슨 일 있어? <LF> 아니야. 예방접종 시기라서. <LF> 다행이네. 병원은 괜찮았어? <LF> 응. 친절했고 대기 시간도 짧았어. <LF> 강아지는 무서워했지? <LF> 겁먹어서 안겨서 덜덜 떨더라. <LF> 끝나고 간식 줬어? <LF> 응. 간식 먹고 기분 풀렸어. <LF> 정기검진도 했어? <LF> 응. 치석도 좀 있다고 해서 스케일링 예약했어. <LF> 건강할 때 챙기는 게 중요하지. <LF> 다녀오고 나니까 안심됐어. <LF> 다음엔 건강검진도 해보려 해.,우리 집 강아지 병원 다녀왔어. 팔자  <LF> 무슨 일 있어? <LF> 아니야. 예방접종 시기라서. <LF> 다행이네. 병원은 괜찮았어? <LF> 응. 친절했고 대기 시간도 짧았어. <LF> 강아지는 무서워했지? <LF> 겁 호수 먹어서 안겨서 덜덜 떨더라. <LF> 끝나고 간식 줬어? <LF> 응. 간식 단시간 먹고 기분 풀렸어. <LF>  행복 정기검진도 뒤 했어? <LF> 응. 치석도 좀 있다고 해서 스케일링 예약했어. <LF> 건강할 때 챙기는 게 중요하지. 백금  <LF> 다녀오고 나니까 안심됐어. <LF> 다음엔 푼수 건강검진도 해보려 시점 해.
일반 대화,어깨 통증 때문에 병원 다녀왔어. <LF> 진료는 어땠어? <LF> 초음파 찍었는데 근육이 살짝 염증 있대. <LF> 자세 때문에 그런가? <LF> 응. 컴퓨터 오래 써서 그런 듯. <LF> 물리치료도 받아? <LF> 받고 왔어. 전기 자극 같은 거 했어. <LF> 효과 있던데? <LF> 조금 나아진 느낌이야. <LF> 스트레칭도 하래? <LF> 응. 매일 조금씩 하래. <LF> 꾸준히 관리해야겠다. <LF> 맞아. 안 그러면 만성화된대. <LF> 의자 높이도 바꾸래. <LF> 자세부터 신경 써야겠어.,어깨 통증 때문에 병원 다녀왔어. <LF> 진료는 어땠어? <LF> 초음파 찍었는데 근육이 살짝 염증 있대 미소 . <LF> 자세 때문에 그런가? <LF> 응. 컴퓨터 오래 써서 그런 듯. <LF> 물리치료도 체형 받아 계산기 ? 어깻죽지  <LF> 받고 왔어. 전기 자극 같은 거 했어 꼴 . <LF> 효과 있던데? <LF> 조금 나아진 느낌이야. <LF> 스트레칭도 하래 턱 ? <LF> 응. 매일 조금씩 전산 하래. <LF> 꾸준히 관리 수평 해야겠다. <LF> 맞아. 안 그러면 만성화된대. <LF> 의자 높이도 고통 바꾸래. <LF> 자세부터 신경 써야겠어.
일반 대화,오늘 점심시간에 은행 갔다 왔어. <LF> 사람 많았지? <LF> 응. 20분 넘게 기다렸어. <LF> 무슨 일로 갔어? <LF> 계좌 신규랑 모바일 OTP 설정하려고. <LF> 직원 친절했어? <LF> 응. 설명도 잘해주셨어. <LF> 모바일 OTP는 어때? <LF> 편하긴 한데 초기 설정이 좀 귀찮더라. <LF> 신분증도 필요했겠네. <LF> 응. 신분증이랑 서명도 했어. <LF> 이제 계좌 하나 더 생겼네. <LF> 번호표 뽑는 시스템도 업그레이드됐더라. <LF> 요즘엔 거의 모바일 중심이야.,오늘 점심시간에 은행 갔다 왔어. 대중  <LF> 사람 현세 많았지? <LF> 응. 20분 넘게 기다렸어. <LF>  현생 무슨 일로 갔어? <LF> 계좌 신규랑 모바일 OTP 설정 기울기 하려고. <LF> 직원 친절했어? <LF> 응. 설명도 잘해주셨어. <LF> 모바일 OTP는 어때? 수확  <LF> 편하긴 한데 초기 설정이 좀 귀찮더라. <LF> 신분증도 넘버 필요했겠네. <LF> 응. 신분증이랑 서명도 했어. <LF> 이제 계좌 하나 더 생겼네. <LF>  앞 번호표 뽑는 시스템도 업그레이드됐더라. <LF> 요즘엔 거의 모바일 중심이야.
일반 대화,오늘 인턴이 서류를 잘못 보냈어. <LF> 어떻게 처리했어? <LF> 부장님이 바로 회수하라고 하셨지. <LF> 많이 혼났어? <LF> 그래도 부드럽게 말씀하시긴 했어. <LF> 다행이네. 실수는 누구나 하니까. <LF> 맞아. 나도 입사 초반에 그런 적 있어. <LF> 인턴이 기 죽진 않았어? <LF> 조금 위축됐지만 잘 마무리하더라. <LF> 다음부턴 체크 잘 하겠지. <LF> 응. 이번 기회로 배운 것 같아. <LF> 그래도 초반이라서 실수한 거야. <LF> 앞으로는 꼼꼼하게 할 거야.,문서 오늘 인턴이 서류를 잘못 보냈어. <LF> 어떻게 처리했어? 귀 도 끝  <LF> 부장님이 바로 회수하라고 엄니 하셨지 표지 . <LF> 많이 혼났어? <LF>  과오 그래도 부드럽게 말씀하시긴 했어. <LF> 다행이네. 실수는 누구나 하니까 수명 . <LF> 맞아. 나도 입사 초반에 그런 적 있어. <LF> 인턴이 기 죽진 않았어? <LF> 조금 위축됐지만 잘 마무리하더라 얻 . <LF> 다음부턴 체크 잘 부회장 하겠지. <LF> 응. 이번 기회로 배운 것 같아. <LF> 그래도 초반이라서 실수한 거야. <LF> 앞으로는 꼼꼼하게 할 거야.
일반 대화,요즘 밤마다 시끄럽지 않아? <LF> 응. 옆 건물 공사 소리 장난 아니야. <LF> 밤에 공사해도 돼? <LF> 9시 넘어서까지 하던데 불법 아닐까? <LF> 구청에 신고해봤어? <LF> 어제 민원 넣었어. 조치한다더라. <LF> 이웃들도 다 불만 많대. <LF> 요즘 다들 예민한데 큰일이지. <LF> 잠 설치는 날이 많아졌어. <LF> 귀마개 써도 소용없더라. <LF> 빨리 해결됐으면 좋겠다. <LF> 낮에도 작업 소리 들려. <LF> 창문 닫아도 쿵쿵 울려.,요즘 입담 밤마다 시끄럽지 않아 불만족 ? <LF> 응. 옆 건물 공사 소리 정한 장난 아니야. <LF> 밤에 공사해도 돼? <LF> 9시 넘어서까지 하던데 불법 밤중 아닐까? <LF> 구청에 회사 신고해봤어? <LF> 어제 민원 넣었어. 조치한다더라. <LF> 이웃들도 다 불만 많대. <LF> 요즘 다들 회사 영리 예민한데 밤중 큰일이지. <LF> 잠 설치는 날이 많아졌어. <LF> 귀마개 써도 소용없더라. <LF> 빨리 해결됐으면 좋겠다. <LF> 낮에도 작업 소리 규정 들려. <LF> 창문 닫아도 쿵쿵 울려.
일반 대화,자격증 시험 준비 잘돼? <LF> 응. 이번 주말에 1차 시험 있어. <LF> 무슨 자격증이야? <LF> 정보처리기사. 요즘 인기도 많아. <LF> 공부량 많지? <LF> 생각보다 범위가 넓어. <LF> 기출문제 풀고 있어? <LF> 매일 2시간씩 풀고 있어. <LF> 시험장도 멀어? <LF> 지하철로 40분쯤 걸려. <LF> 좋은 결과 기대할게. <LF> 응원 고마워! 끝나고 같이 밥 먹자. <LF> 시험장 분위기도 익숙해져야겠어. <LF> 마인드 컨트롤이 진짜 중요하더라.,자격증 시험 준비 잘돼? <LF> 응. 이번 주말에 1차 턱 시험 있어. <LF> 무슨 자격증이야? <LF> 정보처리기사. 요즘 인기도 효용 많아. <LF> 공부량 많지? <LF> 생각보다 전동차 범위가 넓어. <LF> 기출문제 풀고 있어? <LF> 매일 2시간씩 풀고 있어. <LF> 시험장도 멀어? 산미  <LF> 지하철로 40분쯤 걸려. <LF> 좋은 결과 기대할게. <LF> 응원 고마워! 끝나고 같이 밥 먹자. <LF>  끝 시험장 분위기도 익숙해져야겠어 고사 . <LF> 마인드 컨트롤이 시행 진짜 중요하더라.
일반 대화,이번 주말 가족 모임 있잖아. <LF> 응. 음식 뭐 준비할까? <LF> 삼겹살이랑 전 정도 어때? <LF> 좋아. 과일도 조금 사자. <LF> 시간은 언제부터 모여? <LF> 오후 3시쯤부터 모이기로 했대. <LF> 애들 올 때 선물 준비할까? <LF> 색칠북이나 장난감 사자. <LF> 장소는 거실 정리해서? <LF> 응. 테이블도 미리 펴두자. <LF> 이번엔 조카들이 제일 좋아하겠네. <LF> 엄마는 잡채 좋아하시니까 준비해보자. <LF> 도마랑 칼도 챙겨야겠다.,이번 주말 가족 모임 있잖아. <LF> 응. 음식 뭐 준비할까? <LF> 삼겹살 벌 이랑 전 정도 어때? <LF> 좋아. 들판 과일도 조금 치아 촌지 사자. <LF> 시간은 언제부터 모여? <LF> 오후 3시쯤부터 모이기로 했대. <LF> 애들 올 때 방법 선물 준비할까? <LF> 색칠 날 북이나 장난감 사자. <LF> 장소는 거실 정리해서? <LF> 응. 책상 테이블도 미리 펴두자. 어머님  <LF> 이번엔 조카들이 제일 좋아하겠네. <LF> 엄마는 잡채 좋아하시니까 준비해보자. <LF> 도마랑 칼도 챙겨야겠다.
일반 대화,운전면허 재시험 본다며? <LF> 응. 첫 시험에서 후진 주차에서 감점 당했어. <LF> 아깝다. 연습은 얼마나 했어? <LF> 이번엔 학원에서 집중 코스로 들었어. <LF> 시험장 긴장되지? <LF> 엄청 떨렸어. 손에 땀났어. <LF> 코스 익숙해졌어? <LF> 연습 덕에 감은 잡았어. <LF> 면허 따면 어디 가고 싶어? <LF> 부모님 태우고 드라이브 가고 싶어. <LF> 좋은 결과 있길 바랄게. <LF> 이번엔 주차만 실수 안 하면 될 것 같아. <LF> 시험장 도로도 익숙해졌어.,운전면허 재시험 본다며? <LF> 응. 첫 시험에서 후진 주차에서 감점 당했어. <LF> 아깝다. 연습은 얼마나 했어? <LF> 이번엔 학원에서 집중 코스로 들었어. <LF> 시험장 긴장되지? 점령  <LF> 엄청 떨렸어. 손에 땀났어. <LF> 코스 익숙해졌어? 긴박  <LF> 연습 덕 검증 에 선 감은 가운데 잡았어. <LF> 면허 따면 어디 가고 싶어? <LF> 부모님 경로 태우고 드라이브 가고 싶어. <LF> 좋은 결과 있길 바랄게 남자 . 실험  <LF> 이번엔 주차만 실수 안 하면 가운데 레슨 될 것 같아. <LF> 시험장 도로도 익숙해졌어.
일반 대화,회사 동호회 새로 생긴 거 알아? <LF> 응. 자전거 동호회 만들었다더라. <LF> 흥미 있어? <LF> 조금 있어. 요즘 운동도 해야 하니까. <LF> 언제 모여? <LF> 매주 수요일 저녁에 모인대. <LF> 코스는 어때? <LF> 한강 따라 달린다고 하더라. <LF> 자전거 있어? <LF> 있긴 한데 오래 안 탔어. <LF> 한번 참여해볼래? <LF> 그래. 이번 주 한번 나가보자. <LF> 같이 가는 사람도 많아서 분위기도 좋아. <LF> 다 끝나고 맥주 한잔 한다더라.,회사 동호회 새로 생긴 거 알아? <LF> 응. 자전거 동호회 만들었다더라. <LF> 흥미 있어? <LF> 조금 있어 관심 . 요즘 운동도 해야 하니까. <LF> 언제 모여? <LF> 매주 수요일 저녁에 모인대. <LF> 코스는 어때? <LF> 한강 따라 달린다고 하더라. <LF> 자전거 있어? <LF> 있긴 한데 오래 안 한도 탔어. <LF> 한번 실천 참여해볼래? <LF> 그래. 이번 주 한번 나가보자. <LF> 같이 가는 시 사람도 기울기 많아서 스포츠 분위기도 좋아. <LF> 다 끝나고 맥주 허벅다리 한잔 한다더라.
일반 대화,"요즘 재밌는 웹툰 뭐 있어? <LF> ‘나는 이 집 아이’ 진짜 재밌어. <LF> 어떤 장르야? <LF> 스릴러랑 가족 드라마 섞인 느낌이야. <LF> 그림체는 어때? <LF> 부드러운데 감정선 표현이 좋아. <LF> 완결났어? <LF> 아니, 지금 한창 진행 중이야. <LF> 일주일에 몇 화 올라와? <LF> 주 2회 연재라 기다리는 재미도 있어. <LF> 나도 한번 봐야겠다. <LF> 지루하지 않게 전개돼서 한 번 보면 멈출 수 없어. <LF> 출퇴근 길에 보기 딱이야.","요즘 재밌는 웹툰 뭐 있어? <LF> ‘나는 수식 이 집 아이’ 진짜 재밌어. 모양새  <LF> 어떤 도리 장르야? <LF> 스릴러랑 가족 드라마 섞인 느낌이야. <LF> 그림체는 어때? <LF> 부드러운데 감정선 표현 표명 이 좋아. <LF> 완결났어? <LF> 아니, 지금 한창 진행 중이야. <LF> 일주일에 몇 화 올라와 부주 ? <LF> 주 2회 연재라 현생 기다리는 재미도 있어. <LF> 나도 한번 봐야겠다. <LF> 지루하지 않게 전개돼서 한 번 보면 멈출 수 없어. <LF> 출퇴근 정감 길에 보기 딱이야."
일반 대화,"카페 알바 한다고 했지? <LF> 응, 주말에만 해. <LF> 어떤 카페야? <LF> 핸드드립 전문점이야. 분위기 좋아. <LF> 손님 많아? <LF> 점심 이후엔 꽤 많아져. <LF> 힘들진 않아? <LF> 처음엔 어렵더니 익숙해졌어. <LF> 재밌는 일도 있어? <LF> 단골이 내 이름 기억해줄 때 뿌듯해. <LF> 좋다. 나도 해보고 싶다. <LF> 한번 체험 알바 해보는 것도 추천이야. <LF> 음료 만드는 재미도 있고 손님 반응도 좋아. <LF> 시간 가는 줄 몰라.","카페 알바 한다고 했지? <LF> 응, 주말에만 해. <LF> 어떤 카페야? <LF> 핸드드립 전문점이야. 분위기 좋아. <LF> 손님 많아? <LF> 점심 이후엔 꽤 많아져. <LF> 힘들진 피해 해 않아? <LF> 처음엔 어렵더니 익숙해졌어. <LF> 재밌는 일도 있어? <LF>  승객 단골이 내 이름 기억 기한 해줄 때 뿌듯해. <LF> 좋다. 나도 음식점 해보고 시초 싶다. <LF> 한번 체험 알바 착수 해보는 것도 추천이야. <LF> 음료 찻집 향유 만드는 재미도 있고 손님 반응도 좋아. <LF> 시간 가는 줄 몰라."
일반 대화,"아침에 뭐 하면서 시작해? <LF> 일어나자마자 물 한 잔 마셔. <LF> 좋은 습관이네. 그다음은? <LF> 가볍게 스트레칭하고 10분 명상해. <LF> 명상은 어플 써? <LF> 응, 요가앱으로 가이드 듣는 식이야. <LF> 아침밥은 챙겨 먹어? <LF> 토스트나 오트밀 정도는 꼭 먹어. <LF> 덕분에 하루가 달라지겠네. <LF> 정신이 맑아져서 업무도 잘돼. <LF> 나도 따라 해봐야겠다. <LF> 처음엔 힘들었는데 지금은 아침이 기다려져. <LF> 꾸준히 하면 습관이 되더라.","아침에 뭐 하면서 시작해? <LF> 일어나자마자 물 술잔 길 한 잔 마셔. 사유  <LF> 좋은 습관이네. 그다음은? <LF> 가볍게 스트레칭하고 10분 명상해. <LF> 명상은 때 어플 써? <LF>  사무 응 이득 , 요가앱으로 가이드 듣는 식이야. <LF>  백금 아침밥은 챙겨 먹어? <LF> 토스트나 오트밀 정도 시간 는 꼭 먹어. <LF> 덕분에 하루가 달라지겠네. <LF> 정신이 맑아져서 업무도 잘돼. <LF> 나도 도 따라 해봐야겠다. <LF> 처음엔 힘들었는데 지금은 아침이 기다려져. <LF> 꾸준히 하면 습관이 되더라."
일반 대화,"자기소개서 다 썼어? <LF> 응, 근데 첨삭 좀 부탁할게. <LF> 물론이지. 어떤 부분 고민이야? <LF> 성장 과정이 너무 평범한 것 같아. <LF> 특별한 경험 없어? <LF> 학회 활동 얘기를 좀 더 살릴까 해. <LF> 좋아. 구체적인 에피소드가 좋지. <LF> 문장도 자연스럽게 다듬어줄래? <LF> 그럼. 톤도 맞춰줄게. <LF> 고마워. 다음 주 제출이라 긴장돼. <LF> 잘될 거야. 같이 퇴고해보자. <LF> 글 쓰는 게 쉽진 않지만 솔직하게 써야 하더라. <LF> 네 조언대로 수정해볼게.","자기소개서 다 썼어? <LF> 응, 근데 첨 단면 삭 좀 부탁 긴박 할게. <LF> 물론이지. 우환 어떤 부분 고민이야? <LF> 성장 한 과정이 너무 평범한 것 같아. <LF> 특별한 경험 없어? <LF> 학회 활동 얘기를 좀 더 살릴까 해 각 . <LF> 좋아. 구체적인 에피소드가 좋지. <LF> 문장도 자연스럽게 다듬어줄래? <LF> 그럼. 톤도 맞춰줄게 클럽 . <LF> 고마워. 다음 주 제출이라 긴장돼. <LF> 잘될 장성 거야. 같이 퇴고해보자. 빨강  <LF> 글 쓰는 게 주홍색 쉽진 않지만 솔직하게 써야 하더라. <LF> 네 조언대로 수정해볼게."
일반 대화,이번 연휴에 뭐 할 거야? <LF> 아직 계획 없는데 쉬고 싶어. <LF> 어디 다녀올 생각은 없어? <LF> 부모님 댁은 잠깐 다녀오려 해. <LF> 여행은 어때? <LF> 사람 많을까 봐 망설여져. <LF> 차라리 호캉스는? <LF> 좋다. 예약만 잘 하면 될 듯. <LF> 혼자 가도 괜찮을까? <LF> 그럼. 요즘 혼자 여행도 흔해. <LF> 진지하게 고민해봐야겠다. <LF> 한 해 마무리 잘 하고 싶어. <LF> 혼자만의 시간도 필요하더라.,이번 연휴에 뭐 할 거야? <LF> 아직 계획 없는데 쉬고 싶어. <LF> 어디 다녀올 생각은 없어? <LF> 부모님 댁은 잠깐 다녀오려 해. <LF> 여행은 어때? <LF> 사람 많을까 봐 가랑이 망설여져. <LF> 차라리 호캉스는? <LF> 좋다. 예약만 잘 하면 될 듯. 백금  <LF>  손해 혼자 가도 괜찮을까? <LF> 그럼. 빛 요즘 혼자 여행도 흔해. <LF> 진지하게 고민해봐야겠다. <LF> 한 항해 해 마무리 잘 백금 하고 싶어. <LF> 혼자만의 셈 푼수 시간도 퍼센트 필요하더라.
일반 대화,요즘 주식 어때? <LF> 살짝 오르긴 했는데 변동성이 커. <LF> 뭐 위주로 봐? <LF> 2차전지랑 AI 관련주. <LF> 장기투자야 단타야? <LF> 나는 장기. 리스크는 낮추고 싶어. <LF> 분산 투자도 해? <LF> 응. ETF랑 미국 주식도 조금. <LF> 정보는 어디서 얻어? <LF> 뉴스랑 리포트 챙겨봐. <LF> 나도 시작하고 싶은데 어렵다. <LF> 처음엔 소액으로 해보면 돼. <LF> 공부하듯 보는 게 포인트야. <LF> 기록도 꼭 남겨두는 게 좋아.,요즘 주식 어때? <LF> 살짝 오르긴 투입 했는데 변동성이 커. <LF> 뭐 위주로 봐? <LF> 2차전지랑 AI 관련주. <LF> 장기투자야 단타야? <LF> 나 연락 는 장기. 리스크는 낮추고 싶어. <LF> 분산 투자 통신 도 해? <LF> 응. ETF랑 보도 미국 주식도 조금. <LF> 정보는 어디서 얻어? 붉  <LF> 뉴스랑 리포트 챙겨 적색 봐. <LF> 나도 시작하고 싶은데 어렵다. <LF> 처음엔 소액으로 해보면 돼. <LF> 공부하듯 보는 게 포인트야. <LF>  방도 기록도 꼭 남겨두는 게 명부 서두 실기 좋아.
일반 대화,강아지 입양했어? <LF> 응! 3개월 된 푸들이야. <LF> 이름은 뭐야? <LF> 몽실이. 털이 복슬복슬해서. <LF> 귀엽겠다. 어디서 입양했어? <LF> 유기견 보호소에서 데려왔어. <LF> 적응 잘 해? <LF> 처음엔 낯가리더니 이제 장난도 쳐. <LF> 산책은 매일 해? <LF> 가능하면 하루 2번. <LF> 책임감 있게 잘 키우고 있네. <LF> 반려동물과 함께하는 삶이 새로워. <LF> 책임감도 생기고 기분 전환도 돼.,강아지 입양했어? <LF> 응! 하 하 3개월 된 푸들이야. <LF> 이름은 뭐야? <LF> 몽실이. 털이 복슬복슬해서. <LF> 귀엽겠다. 어디서 입양했어? <LF> 유기견 보호소에서 데려왔어. <LF> 적응 잘 해? 기백  <LF> 처음엔 낯가리더니 이제 장난도 쳐. <LF>  열심 산책은 매일 해? <LF> 가능하면 하루 2번. <LF> 책임감 있게 잘 키우고 있네. <LF> 반려동물과 함께하는 산보 삶이 새로워. <LF> 책임감도 정한 생기고 기분 전환도 돼.
